Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:14:56,2023-04-03 08:14:57,0.655s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:14:57,2023-04-03 08:14:57,0.666s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:14:57,2023-04-03 08:14:58,0.489s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:14:58,2023-04-03 08:15:00,2.073s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:15:00,2023-04-03 08:15:00,0.011s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:15:00,2023-04-03 08:15:02,2.004s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:15:02,2023-04-03 08:15:02,0.008s,FAILED
,,,,,,,
Test Cases/Web/REG/REG-37,Chrome 111.0.0.0,New user registration with total character value in the 'Whatsapp' field more than 12 (prefix +),Negative,2023-04-03 08:15:02,2023-04-03 08:15:16,13.751s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:15:02,2023-04-03 08:15:04,1.814s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:15:04,2023-04-03 08:15:06,1.911s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:15:06,2023-04-03 08:15:07,1.319s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:15:07,2023-04-03 08:15:08,0.865s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 08:15:08,2023-04-03 08:15:09,0.877s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""+628132438726710"")",Chrome 111.0.0.0,,,2023-04-03 08:15:09,2023-04-03 08:15:10,0.644s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:15:10,2023-04-03 08:15:10,0.675s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:15:10,2023-04-03 08:15:11,0.994s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:15:11,2023-04-03 08:15:12,0.363s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:15:12,2023-04-03 08:15:14,2.028s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:15:14,2023-04-03 08:15:14,0.013s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:15:14,2023-04-03 08:15:16,2.002s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:15:16,2023-04-03 08:15:16,0.009s,FAILED
,,,,,,,
Test Cases/Web/REG/REG-38,Chrome 111.0.0.0,Verify 'Kata Sandi' dan 'Konfirmasi Kata Sandi' fields are working correctly with valid inputs,,2023-04-03 08:15:16,2023-04-03 08:16:34,1m - 18.450s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:15:16,2023-04-03 08:15:18,1.786s,PASSED
"testData = findTestData(""Data Files/Web/Register_Password"")",Chrome 111.0.0.0,,,2023-04-03 08:15:18,2023-04-03 08:15:18,0.032s,PASSED
"for ([i = 1, i <= testData.getRowNumbers(), (i++)])",Chrome 111.0.0.0,,,2023-04-03 08:15:18,2023-04-03 08:16:34,1m - 16.414s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-39,Chrome 111.0.0.0,New user registration with empty value in 'Kata Sandi' and 'Konfirmasi Kata Sandi' fields,Negative,2023-04-03 08:16:34,2023-04-03 08:16:48,13.519s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:16:35,2023-04-03 08:16:36,1.799s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:16:36,2023-04-03 08:16:38,1.600s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:16:38,2023-04-03 08:16:39,0.970s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:16:39,2023-04-03 08:16:40,0.835s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 08:16:40,2023-04-03 08:16:41,0.863s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:16:41,2023-04-03 08:16:41,0.662s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), """")",Chrome 111.0.0.0,,,2023-04-03 08:16:41,2023-04-03 08:16:42,0.641s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), """")",Chrome 111.0.0.0,,,2023-04-03 08:16:42,2023-04-03 08:16:43,0.633s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:16:43,2023-04-03 08:16:43,0.689s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:16:43,2023-04-03 08:16:44,0.390s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:16:44,2023-04-03 08:16:46,2.009s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:16:46,2023-04-03 08:16:46,0.043s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:16:46,2023-04-03 08:16:48,2.014s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:16:48,2023-04-03 08:16:48,0.008s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-40,Chrome 111.0.0.0,New user registration with empty space value in 'Kata Sandi' and 'Konfirmasi Kata Sandi' fields,Negative,2023-04-03 08:16:48,2023-04-03 08:17:02,14.204s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:16:48,2023-04-03 08:16:50,1.776s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:16:50,2023-04-03 08:16:51,1.602s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:16:51,2023-04-03 08:16:52,0.984s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:16:52,2023-04-03 08:16:53,0.799s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 08:16:53,2023-04-03 08:16:54,0.903s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:16:54,2023-04-03 08:16:55,0.661s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""        "")",Chrome 111.0.0.0,,,2023-04-03 08:16:55,2023-04-03 08:16:55,0.644s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""        "")",Chrome 111.0.0.0,,,2023-04-03 08:16:55,2023-04-03 08:16:56,0.657s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:16:56,2023-04-03 08:16:57,0.690s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:16:57,2023-04-03 08:16:58,1.112s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:16:58,2023-04-03 08:17:00,2.011s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:17:00,2023-04-03 08:17:00,0.057s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:17:00,2023-04-03 08:17:02,2.002s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:17:02,2023-04-03 08:17:02,0.007s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-41,Chrome 111.0.0.0,New user registration with values in 'Kata Sandi' and 'Konfirmasi Kata Sandi' less than 8 characters,Negative,2023-04-03 08:17:02,2023-04-03 08:17:55,52.863s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:17:02,2023-04-03 08:17:04,1.795s,PASSED
"testData = findTestData(""Data Files/Web/Register_PasswordLessChar"")",Chrome 111.0.0.0,,,2023-04-03 08:17:04,2023-04-03 08:17:04,0.022s,PASSED
"for ([i = 1, i <= testData.getRowNumbers(), (i++)])",Chrome 111.0.0.0,,,2023-04-03 08:17:04,2023-04-03 08:17:55,50.780s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-42,Chrome 111.0.0.0,New user registration with different values in 'Kata Sandi' and 'Konfirmasi Kata Sandi',Negative,2023-04-03 08:17:55,2023-04-03 08:18:09,14.602s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:17:55,2023-04-03 08:17:57,1.817s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:17:57,2023-04-03 08:17:58,1.583s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:17:58,2023-04-03 08:17:59,0.991s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:17:59,2023-04-03 08:18:00,0.817s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 08:18:00,2023-04-03 08:18:01,0.888s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:18:01,2023-04-03 08:18:02,0.665s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""12345678"")",Chrome 111.0.0.0,,,2023-04-03 08:18:02,2023-04-03 08:18:02,0.650s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""87654321"")",Chrome 111.0.0.0,,,2023-04-03 08:18:02,2023-04-03 08:18:03,0.661s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:18:03,2023-04-03 08:18:04,0.689s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:18:04,2023-04-03 08:18:05,1.519s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:18:05,2023-04-03 08:18:07,2.012s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:18:07,2023-04-03 08:18:07,0.059s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:18:07,2023-04-03 08:18:09,2.007s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:18:09,2023-04-03 08:18:09,0.008s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-43,Chrome 111.0.0.0,New user registration with unchecked 'Syarat dan Ketentuan' checkbox,Negative,2023-04-03 08:18:09,2023-04-03 08:18:23,13.291s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:18:10,2023-04-03 08:18:11,1.784s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:18:11,2023-04-03 08:18:13,1.519s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:18:13,2023-04-03 08:18:14,1.096s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:18:14,2023-04-03 08:18:15,0.818s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Example.com"")",Chrome 111.0.0.0,,,2023-04-03 08:18:15,2023-04-03 08:18:16,0.876s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:18:16,2023-04-03 08:18:16,0.679s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:18:16,2023-04-03 08:18:17,0.649s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:18:17,2023-04-03 08:18:18,0.698s,PASSED
"verifyElementNotChecked(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""), 1)",Chrome 111.0.0.0,,,2023-04-03 08:18:18,2023-04-03 08:18:18,0.434s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:18:18,2023-04-03 08:18:19,0.392s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:18:19,2023-04-03 08:18:21,2.015s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:18:21,2023-04-03 08:18:21,0.038s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:18:21,2023-04-03 08:18:23,2.014s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:18:23,2023-04-03 08:18:23,0.010s,PASSED
